image_path,description,doc_sources
/content/Document3/15.jpg,"L'image est un graphique à barres horizontales qui illustre les expositions vers les secteurs qui contribuent fortement au changement climatique à la fin de décembre 2023. Les expositions sont mesurées en pourcentage de l'exposition totale des entreprises non financières.

Voici les détails des secteurs présentés et leurs expositions respectives :

1. **A - Agriculture, sylviculture et pêche** :
   - Exposition au secteur : environ 2,5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 0,5 %

2. **B - Minerais et carrières** :
   - Exposition au secteur : environ 2 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 0,5 %

3. **C - Manufacture** :
   - Exposition au secteur : environ 14 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 5 %

4. **D - Électricité, gaz, vapeur et approvisionnement en air conditionné** :
   - Exposition au secteur : environ 2,5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 2 %

5. **E - Approvisionnement en eau, assainissement, gestion des déchets et activités de dépollution** :
   - Exposition au secteur : environ 0,5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 0,1 %

6. **F - Construction** :
   - Exposition au secteur : environ 4,5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 1,5 %

7. **G - Commerce de gros et de détail, réparation de véhicules automobiles et de motocycles** :
   - Exposition au secteur : environ 12,5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 4,5 %

8. **H - Transport et stockage** :
   - Exposition au secteur : environ 5 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 1 %

9. **I - Activités d'hébergement et de restauration** :
   - Exposition au secteur : environ 3 %
   - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 0,5 %

10. **L - Activités immobilières** :
    - Exposition au secteur : environ 10 %
    - Exposition aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE : environ 2 %

Les barres rouges représentent les expositions au secteur, tandis que les barres roses représentent les expositions aux entreprises exclues des benchmarks alignés sur l'Accord de Paris de l'UE.

En résumé, les secteurs les plus exposés en termes de contribution au changement climatique sont la manufacture (C), le commerce de gros et de détail, réparation de véhicules automobiles et de motocycles (G), et les activités immobilières (L).",Document3
/content/Document3/34.jpg,"L'image fournit une vue d'ensemble des émissions liées à l'industrie aéronautique, ainsi que les objectifs et les progrès en matière de réduction des émissions. Voici une description détaillée :

### Vue d'ensemble de l'industrie aéronautique
L'image est divisée en deux parties principales :
1. **Étapes du cycle de vie de l'aviation**
2. **Intensité des émissions**

### Étapes du cycle de vie de l'aviation
Les étapes du cycle de vie de l'aviation sont illustrées comme suit :
1. **Fabrication des pièces**
2. **Fabrication des avions**
3. **Infrastructure (par exemple, les aéroports)**
4. **Utilisation (y compris l'utilisation des avions)**
5. **Démantèlement**

**Portée des émissions :**
- **Portée 1 :** Émissions directes provenant de sources possédées ou contrôlées par l'entreprise.
- **Portée 2 :** Émissions indirectes provenant de la consommation d'électricité, de chaleur ou de vapeur achetée.
- **Portée 3 :** Autres émissions indirectes (comme celles provenant de la chaîne d'approvisionnement).

**Gaz à effet de serre (GES) considérés :**
- CO₂ (Dioxyde de carbone)
- CH₄ (Méthane)
- N₂O (Protoxyde d'azote)

### Intensité des émissions
Un graphique à barres montre l'intensité des émissions (mesurée en grammes de CO₂ par revenu-tonne-kilomètre, ou gCO₂/RTK) pour les années 2022 et 2030.

- **2022 :** L'intensité des émissions est indiquée par une barre grise représentant 92 gCO₂/RTK.
- **2030 :** L'objectif est de réduire cette intensité à 74 gCO₂/RTK, représenté par une barre bleue.
- **Objectif de réduction :** Une réduction de 26 % des émissions de base est visée d'ici 2030.

### Résumé
L'image met en évidence les différentes étapes du cycle de vie de l'aviation qui contribuent aux émissions de gaz à effet de serre, en précisant les portées des émissions et les types de GES considérés. Elle présente également un objectif clair de réduction des émissions, avec une baisse de 26 % de l'intensité des émissions d'ici 2030 par rapport à l'année de base 2022.",Document3
/content/Document3/45.jpg,"L'image présente un tableau récapitulatif des métriques opérationnelles pour le pétrole et le gaz, en se concentrant sur l'exposition au crédit en amont et en aval.

### Vue d'ensemble des métriques opérationnelles du pétrole et du gaz

#### Première section (Exposition au crédit en amont)

| Métriques                              | Date de référence | Résultats 2023 | Objectif 2025 |
|----------------------------------------|-------------------|---------------|--------------|
| Exposition au crédit pétrolier en amont| 31 déc. 2020      | -41%          | -23%         |
| Exposition au crédit pétrolier et gazier en amont | 31 déc. 2020  | -37%          | -12%         |

- **Exposition au crédit pétrolier en amont** : 
  - **Date de référence** : 31 décembre 2020
  - **Résultats 2023** : -41%
  - **Objectif 2025** : -23%

- **Exposition au crédit pétrolier et gazier en amont** :
  - **Date de référence** : 31 décembre 2020
  - **Résultats 2023** : -37%
  - **Objectif 2025** : -12%

#### Deuxième section (Exposition au crédit en aval)

| Métriques                              | Date de référence | Résultats 2023       | Objectif 2030 |
|----------------------------------------|-------------------|----------------------|---------------|
| Exposition au crédit pétrolier en aval| 30 sep. 2022      | -40% (EUR 5.6bn)     | -8%           |
| Exposition au crédit gazier en aval   | 30 sep. 2022      | -34% (EUR 3.6bn)     | -3%           |

- **Exposition au crédit pétrolier en aval** :
  - **Date de référence** : 30 septembre 2022
  - **Résultats 2023** : -40% (5,6 milliards d'euros)
  - **Objectif 2030** : -8%

- **Exposition au crédit gazier en aval** :
  - **Date de référence** : 30 septembre 2022
  - **Résultats 2023** : -34% (3,6 milliards d'euros)
  - **Objectif 2030** : -3%

### Interprétation

- **Exposition au crédit en amont** :
  - Les pourcentages pour 2023 montrent une réduction significative de l'exposition au crédit par rapport aux dates de référence.
  - Les objectifs pour 2025 et 2030 montrent une réduction prévue encore plus importante, bien que plus modérée en termes de pourcentages.

- **Exposition au crédit en aval** :
  - Les résultats de 2023 indiquent une réduction substantielle de l'exposition au crédit pétrolier et gazier, avec des valeurs monétaires spécifiques associées.
  - Les objectifs pour 2030 montrent une réduction supplémentaire prévue, avec des pourcentages plus faibles mais toujours significatifs.

Ce tableau fournit une vue d'ensemble claire de la performance actuelle et des objectifs futurs concernant l'exposition au crédit dans les secteurs du pétrole et du gaz.",Document3
/content/Document3/06.jpg,"Cette image présente une chronologie intitulée ""Accélérer la voie vers zéro émission nette : des engagements ambitieux pour ouvrir la voie à la neutralité carbone mondiale d'ici 2050"". Elle détaille les objectifs et les engagements prévus pour réduire les émissions de carbone à diverses échéances jusqu'en 2050. Voici un résumé détaillé des informations présentées :

### 2024
**Rapport Climatique**
- Publication des objectifs de réduction de l'intensité des émissions pour trois secteurs supplémentaires : Aviation, Navigation maritime, Immobilier commercial et résidentiel.
- Définition des lignes de base des émissions pour ces secteurs ainsi que l'analyse de leur portefeuille d'émissions.

**Financement à faible émission de carbone**
- Mise à jour pour atteindre 90% de la consommation énergétique à faible émission de carbone dans le mix énergétique financé d'ici 2030.
- **NZBA (Net Zero Banking Alliance)** : Réduction de l'empreinte carbone d'au moins 23% pour les portefeuilles d'actions et d'obligations détenus directement et atteindre une intensité d'émissions inférieure ou égale à 125 gCO2/kWh pour la production d'électricité.

### 2025
**Financement à faible émission de carbone**
- Engagement de 200 milliards d'euros pour la transition des clients corporatifs vers une économie à faible émission de carbone.
- **Émissions propres** : Maximum de 1,85 tCO2e par équivalent temps plein.
- **Objectifs NZBA d'intensité des émissions pour 2025** : Deux secteurs concernés, Production d'électricité et Automobile.
- **Investissements NZBA pour 2025** : 100% alignés sur zéro émission nette.

### 2030
**Financement à faible émission de carbone**
- Atteindre 90% du mix énergétique financé à faible émission de carbone.

**Objectifs**
- Sortie complète des chaînes de valeur du charbon thermique en CECE (Europe centrale et orientale) et pays de l'UE (investissement et financement).
- 80% des financements pour les énergies renouvelables vs. septembre 2022.
- 30% des financements pour les énergies renouvelables vs. septembre 2020.
- **Objectifs NZBA d'intensité des émissions** pour six secteurs : Acier, Aluminium, Ciment, Aviation, Navigation maritime, Immobilier commercial et résidentiel et un objectif pour le gaz et le pétrole.
- **Objectif NZBA** de réduire l'empreinte carbone des investissements concernés de 50% (portefeuilles 1 et 2) d'ici 2030.

### 2040
- **CEAL (Charbon thermique)** : Sortie complète des chaînes de valeur du charbon thermique dans le monde (investissement et financement).
- **Objectif NZBA** de réduire de 60% l'empreinte carbone des investissements concernés (portefeuilles 1 et 2).

### 2050
- **Objectif zéro émission nette** : Atteindre la neutralité carbone.

Cette chronologie représente une approche structurée et progressive pour réduire les émissions de carbone dans divers secteurs à travers des engagements financiers et des objectifs spécifiques, visant finalement à atteindre la neutralité carbone d'ici 2050.",Document3
/content/Document3/37.jpg,"L'image présente un schéma et un graphique concernant les émissions de gaz à effet de serre (GES) dans le secteur automobile.

### Schéma :
1. **Chaîne d'approvisionnement automobile :**
   - **Fournisseurs, fabricants de voitures, distributeurs** : Les différentes étapes de la chaîne d'approvisionnement sont représentées.
   - **GES considérés** : Les émissions sont classées en trois catégories (portées) :
     - **Portée 1** : Émissions directes provenant des sources propriétaires ou contrôlées par l'entreprise (par exemple, véhicules de l'entreprise).
     - **Portée 2** : Émissions indirectes provenant de la consommation d'énergie achetée (par exemple, électricité, chauffage).
     - **Portée 3** : Autres émissions indirectes provenant de la chaîne d'approvisionnement, y compris l'extraction des matières premières jusqu'à la fin de vie des produits.
   - **CO2** : Les émissions de dioxyde de carbone sont spécifiquement prises en compte.

### Graphique :
- **Intensité des émissions (gCO2/km WLTP)** : Le graphique montre l'évolution de l'intensité des émissions au fil des ans.
  - **2020** : 189 gCO2/km WLTP.
  - **2023** : 151 gCO2/km WLTP.
  - **2026** : 121 gCO2/km WLTP.

### Objectif de réduction :
- Il y a un objectif de réduction des émissions de 0,7 % par an.

### Résumé :
L'image expose les efforts pour réduire les émissions de GES dans le secteur automobile, en se concentrant sur différentes portées d'émissions et en suivant les progrès avec des chiffres concrets pour les années 2020, 2023 et 2026. L'objectif est de diminuer l'intensité des émissions de 0,7 % chaque année.",Document3
/content/Document3/33.jpg,"L'image présente un aperçu des progrès en matière de mesures, de cibles et d'alignement pour la transition vers le net zéro d'ici 2050 dans le secteur du pétrole et du gaz. Voici une description détaillée en français :

### Titre
**IV – Mesures, Cibles & Progrès de l'Alignement : Surveillance de l'Accélération vers le Net Zéro d'ici 2050**

### Section : Pétrole & Gaz
L'image se concentre sur le secteur du pétrole et du gaz, en mettant l'accent sur deux principaux segments : l'amont et l'aval.

#### Amont
- **Exploration & Production**
  - **Pétrole**
  - **Gaz**

#### Aval
- **Transport & Stockage**
- **Raffinage**
- **Distribution**

### Portée des Émissions
Les émissions considérées sont classées en trois catégories :
1. **Catégorie 1** (émissions directes)
2. **Catégorie 2** (émissions indirectes liées à l'énergie)
3. **Catégorie 3** (autres émissions indirectes)

Les gaz à effet de serre (GES) considérés dans l'analyse sont :
- **GES** (Gaz à Effet de Serre) en général
- **CO2** (Dioxyde de Carbone)
- **CH4** (Méthane)

### Réduction du Financement des Activités Amont (%)
Un graphique montre la réduction des financements pour les activités amont de 2020 à 2050 :
- **2020 :** Réduction de 15 % pour le pétrole et 12 % pour les activités pétrolières et gazières combinées
- **2030 :** Réduction de 48 % pour le pétrole et 37 % pour les activités pétrolières et gazières combinées
- **2050 :** Réduction de 99 % pour le pétrole et 98 % pour les activités pétrolières et gazières combinées

### Exposition au Risque de Crédit des Activités Amont (Milliards de Dollars)
Un autre graphique montre l'exposition au risque de crédit pour les activités amont :
- **Pétrole :**
  - **2020 :** 463 milliards de dollars
  - **2030 :** 242 milliards de dollars
  - **2050 :** 4 milliards de dollars
- **Gaz :**
  - **2020 :** 239 milliards de dollars
  - **2030 :** 142 milliards de dollars
  - **2050 :** 4 milliards de dollars

### Points Clés
- L'image met en évidence une réduction significative des financements et de l'exposition au risque de crédit pour les activités amont du secteur pétrolier et gazier d'ici 2050.
- Elle souligne l'importance de surveiller et de réduire les émissions de GES (CO2 et CH4) pour atteindre les objectifs de net zéro.

En résumé, l'image illustre les efforts et les progrès nécessaires dans le secteur du pétrole et du gaz pour aligner les activités avec les objectifs de net zéro d'ici 2050, en mettant l'accent sur la réduction des financements et de l'exposition au risque de crédit pour les activités amont.",Document3
/content/Document3/65.jpg,"L'image montre les engagements de BNP Paribas pour le secteur de l'immobilier commercial selon le benchmark CBREM V2.02 pour les années 2022 et 2030. Les engagements concernent la réduction des émissions de CO2 par mètre carré et par an.

1. **BNP Paribas Commercial Real Estate (kgCO2/m²/an) :**
   - **2022 :** 
     - Valeur de base : 28.4 kgCO2/m²/an.
     - Cible 2030 : Réduction de 43 % à 51 %, ce qui correspond à une fourchette d'émissions cibles de 13.5 à 15.7 kgCO2/m²/an.
   - **2030 :**
     - Cible 2030 : Réduire les émissions de 13.5 à 15.7 kgCO2/m²/an.

2. **Benchmark CBREM V2.02 :**
   - **2022 :** 
     - Niveau de référence du benchmark : 32.8 kgCO2/m²/an.
   - **2030 :** 
     - Réduction cible selon le benchmark : 58 %, ce qui correspond à une émission cible de 13.5 kgCO2/m²/an.

L'objectif de BNP Paribas est donc de réduire ses émissions de CO2 par mètre carré et par an pour être en ligne avec le benchmark de réduction de 58 % d'ici 2030.",Document3
/content/Document3/66.jpg,"L'image présente un tableau qui classe les mesures visant à réduire la consommation énergétique des bâtiments en deux catégories principales : ""Réduction de la consommation énergétique des bâtiments"" et ""Source d'énergie et mix"".

1. **Réduction de la consommation énergétique des bâtiments** :
   - **Efficacité énergétique et mesures techniques** : Cette catégorie englobe des stratégies telles que l'utilisation d'isolants de haute qualité, l'amélioration de l'efficacité des systèmes et l'adaptation des bâtiments aux schémas de consommation des utilisateurs. Ces mesures visent à diminuer la quantité d'énergie nécessaire pour le fonctionnement des bâtiments.
   
2. **Source d'énergie et mix** :
   - **Accès au droit à de l'énergie sans émissions pour les activités des bâtiments** : Cela implique l'utilisation d'énergies renouvelables ou à faible émission de carbone, comme l'énergie verte, pour les opérations quotidiennes des bâtiments.
   - **Au niveau du bâtiment** : Des ajustements sont nécessaires pour permettre l'utilisation d'énergies propres. Cela peut inclure des modifications dans le chauffage, la climatisation, l'éclairage et d'autres systèmes énergétiques. Les bâtiments doivent être capables de gérer et d'intégrer des sources d'énergie renouvelable.
   - **Au niveau du quartier ou de la ville** : La politique de décarbonation du mix énergétique est essentielle. Cela signifie s'assurer que le réseau électrique global est composé d'une proportion plus élevée d'énergies renouvelables. Bien que cette action ne soit pas directement entre les mains des propriétaires de bâtiments, elle est cruciale pour réduire l'empreinte carbone globale.

En résumé, le tableau propose une approche à deux volets pour diminuer la consommation énergétique des bâtiments : améliorer l'efficacité énergétique par des mesures techniques et promouvoir l'utilisation de sources d'énergie renouvelables et propres à différents niveaux d'intervention.",Document3
/content/Document3/29.jpg,"L'image montre un graphique qui évalue les progrès réalisés dans différents secteurs d'activité en matière de limiter le réchauffement climatique à différents niveaux de température : en dessous de 2°C et en transition retardée. Voici une description détaillée :

### Limiter le réchauffement climatique en dessous de 2°C
Les secteurs sont classés en fonction de leur contribution à l'objectif de maintenir le réchauffement climatique en dessous de 2°C. Les pourcentages indiquent la part de chaque secteur dans cette réduction.

- **Autres** : 31,5%
- **Transports** : 18,6%
- **Industrie de transformation** : 16,7%
- **Production et distribution d'électricité** : 9,5%
- **Exploitation minière et extraction** : 8,0%
- **Activités immobilières et construction** : 7,7%
- **Industrie chimique** : 3,3%
- **Charbon et pétrole** : 3,3%
- **Collecte et traitement des déchets** : 0,8%
- **Portefeuilles immobiliers** : 0,8%
- **Agriculture** : 0,3%

### Transition retardée
Cette section montre la contribution des secteurs dans un scénario de transition retardée. Les chiffres représentent les pourcentages de chaque secteur dans ce scénario.

- **Autres** : 31,5%
- **Industrie de transformation** : 18,6%
- **Production et distribution d'électricité** : 16,7%
- **Transports** : 9,5%
- **Exploitation minière et extraction** : 8,0%
- **Activités immobilières et construction** : 2,7%
- **Industrie chimique** : 2,3%
- **Charbon et pétrole** : 0,7%

### Conclusion
L'image met en évidence que, dans les deux scénarios, le secteur ""Autres"" a la plus grande part, tandis que les contributions des différents secteurs varient entre les deux scénarios. En particulier, l'industrie de transformation et la production/distribution d'électricité montrent des variations significatives entre les deux scénarios. Le graphique souligne l'importance de chaque secteur dans la lutte contre le changement climatique, en illustrant comment des transitions retardées pourraient affecter les contributions sectorielles.",Document3
/content/Document3/62.jpg,"L'image présente un diagramme qui illustre la chaîne d'approvisionnement et les différentes phases du cycle de vie d'un bâtiment, ainsi que les parties prenantes impliquées à chaque étape. Voici une description détaillée :

1. **Phases du cycle de vie du bâtiment :**
   - **Fournisseurs :** Cette phase concerne l'approvisionnement en matières premières et en matériaux nécessaires à la construction.
   - **Construction :** Une fois les matériaux obtenus, vient la phase de construction où le bâtiment est effectivement construit.
   - **Propriété du bâtiment :** Après la construction, le bâtiment passe en phase de propriété, où il est détenu et géré.
   - **Exploitation du bâtiment :** Lors de cette phase, le bâtiment est utilisé et exploité selon son objectif initial (résidentiel, commercial, etc.).
   - **Recyclage :** Enfin, lorsque le bâtiment atteint la fin de sa vie utile, il peut être démoli et ses matériaux recyclés.

2. **Durée de vie des émissions :**
   - Le diagramme montre une ligne horizontale qui indique la durée des émissions sur l'ensemble du cycle de vie du bâtiment, mettant en évidence que les émissions commencent dès la phase d'approvisionnement et continuent jusqu'au recyclage.

3. **Parties prenantes impliquées :**
   - **Fournisseurs :**
     - Fournisseurs de matières premières
     - Transporteurs
   - **Construction :**
     - Entreprises de construction
     - Développeurs
     - Promoteurs immobiliers
   - **Propriété du bâtiment :**
     - Investisseurs immobiliers (In-scope)
   - **Exploitation du bâtiment :**
     - Propriétaires-occupants (In-scope)
   - **Recyclage :**
     - Locataires (Out of scope)

4. **Légende :**
   - Les termes ""In-scope"" et ""Out of scope"" sont utilisés pour préciser si les parties prenantes sont incluses dans le cadre d'analyse ou non.

En résumé, ce diagramme permet de visualiser de manière claire les différentes étapes du cycle de vie d'un bâtiment ainsi que les parties prenantes associées à chaque phase, tout en soulignant la durée des émissions de carbone tout au long de ce cycle.",Document3
/content/Document3/39.jpg,"L'image présente un aperçu des processus de production de l'acier et de leur intensité d'émissions de dioxyde de carbone (CO₂). Voici une description détaillée :

### Processus de Production de l'Acier
L'image montre les étapes clés de la production de l'acier, organisées en quatre phases principales :
1. **Exploitation Minière**
2. **Transformation en Acier et Coulée** (mis en évidence en vert, indiquant une réduction des émissions à ce stade)
3. **Laminage et Revêtement**
4. **Processus Aval**

### Périmètre des Émissions
Le périmètre des émissions est divisé en trois catégories :
1. **Périmètre 1** : Émissions directes provenant des sources possédées ou contrôlées par l'entreprise.
2. **Périmètre 2** : Émissions indirectes provenant de la consommation d'électricité, de chaleur ou de vapeur achetée.
3. **Périmètre 3** : Autres émissions indirectes provenant de la chaîne d'approvisionnement de l'entreprise, y compris l'extraction et la production des matières premières, et les émissions liées à l'utilisation des produits.

### Gaz à Effet de Serre (GES) Considérés
L'image mentionne que les gaz à effet de serre considérés sont principalement le dioxyde de carbone (CO₂).

### Intensité des Émissions (CO₂/t acier brut)
Un graphique à droite montre l'intensité des émissions de CO₂ par tonne d'acier brut produite pour les années 2022, 2023 et un objectif pour 2030. Les valeurs sont les suivantes :
- **2022** : 1,5 t CO₂/t acier brut
- **2023** : 1,5 t CO₂/t acier brut
- **Objectif 2030** : 1,2 t CO₂/t acier brut

Cela indique une réduction prévue des émissions de CO₂ de 20% d'ici 2030 par rapport aux niveaux de 2022 et 2023.

### Réduction des Émissions
Un symbole de réduction des émissions (-0,3%) est présent, suggérant une réduction ciblée des émissions de CO₂ dans ces processus.

En résumé, l'image détaille les étapes de la production de l'acier, les différents périmètres d'émissions de GES, et projette une réduction des émissions de CO₂ grâce à des améliorations, notamment dans les processus de transformation en acier et de coulée, avec un objectif de réduction des émissions d'ici 2030.",Document3
/content/Document3/28.jpg,"L'image est un diagramme qui illustre la répartition des émissions de gaz à effet de serre par différents secteurs économiques aux États-Unis (US), en mettant en évidence les proportions sous deux scénarios : ""En dessous de 2°C"" et ""Transition retardée"".

### Scénario ""En dessous de 2°C""
- **Total : 12%**
  - **Industrie diversifiée :** 45,2%
    - Autres : 45,2%
    - Autres industries manufacturières : 31,7%
    - Production et distribution d'électricité : 9,3%
    - Activités immobilières et construction : 4,2%
    - Transformation et fabrication : 3,4%
    - Transport : 1,8%
    - Acier et ciment : 1,1%
    - Collecte et traitement des déchets : 0,6%
    - Charbon et pétrole : 0,0%

### Scénario ""Transition retardée""
- **Total : 12%**
  - **Industrie diversifiée :** 45,2%
    - Autres : 45,2%
    - Autres industries manufacturières : 31,7%
    - Production et distribution d'électricité : 9,3%
    - Activités immobilières et construction : 4,2%
    - Transformation et fabrication : 3,4%
    - Transport : 1,8%
    - Collecte et traitement des déchets : 1,1%
    - Charbon et pétrole : 0,6%
    - Acier et ciment : 0,0%

### Observations
- Dans les deux scénarios, la catégorie ""Autres"" représente la plus grande part avec 45,2%.
- Les autres industries manufacturières suivent avec 31,7%.
- L'énergie et les secteurs des transports, de la construction et de la transformation ont des parts plus petites mais significatives.
- Les catégories ""Acier et ciment"" et ""Charbon et pétrole"" ont les plus petites parts dans les deux scénarios.

Cette répartition montre comment les différents secteurs contribuent aux émissions de gaz à effet de serre sous deux scénarios différents, visant à illustrer les impacts potentiels sur les émissions industrielles en fonction des objectifs climatiques et des politiques de transition énergétique.",Document3
/content/Document3/48.jpg,"L'image est un tableau qui présente des informations sur les émissions dans le secteur automobile. Voici un résumé détaillé en français :

**Secteur : Automobile**

**Champ d'émissions** :
- **Taille portée** : Scope 3 (émissions en amont et en aval)

**GES considérés** :
- **CO₂**

**Scénario** :
- **IEA NZE 2050** (Scénario d'émissions nettes zéro de l'Agence internationale de l'énergie pour l'année 2050)

**Sources de données** :
- Scénario NZE de l'IEA
- SMI global (probablement une base de données ou un modèle global de l'industrie automobile)
- Asset Impact (Impact des actifs)

**Part des émissions totales du secteur** :
- Cela représente environ 10% des émissions mondiales de CO₂.

**Exposition au crédit** :
- **2023** : Cela représente environ 0,7% de l'exposition totale au risque de crédit de BNP Paribas.

**Émissions** :
- **2020 (référence)** : 183 gCO₂/km WLTP (grammes de CO₂ par kilomètre selon le cycle d'essai WLTP)
- **2025 (cible)** : 137 gCO₂/km WLTP, soit une réduction de 25% par rapport à 2020.

**Métrique utilisée** :
- gCO₂/km WLTP (grammes de CO₂ par kilomètre selon le cycle d'essai mondial harmonisé des véhicules légers)

En résumé, ce tableau illustre la situation actuelle et les objectifs futurs des émissions de CO₂ dans le secteur automobile, en utilisant des scénarios et des données spécifiques pour mesurer les impacts et les réductions nécessaires.",Document3
/content/Document3/75.jpg,"L'image présente un tableau comparatif entre les performances de l'année 2023 et les objectifs fixés pour l'année 2025 dans le cadre de l'engagement d'une entreprise à soutenir ses clients dans leur transition vers une faible émission de carbone.

Le tableau est structuré autour de deux colonnes principales :

1. **2023** : Cette colonne montre les chiffres atteints en 2023.
2. **2025 Target** : Cette colonne présente les objectifs fixés pour l'année 2025.

**Métriques** :
- Le tableau se concentre sur une métrique spécifique : le montant de soutien apporté à la transition des grands clients corporatifs vers une faible émission de carbone, à partir de janvier 2022.

**Données** :
- En 2023, le montant de soutien est de 104 milliards d'euros (EUR).
- L'objectif pour 2025 est d'atteindre un montant de soutien de 200 milliards d'euros (EUR).

**Résumé** :
En 2023, l'entreprise a fourni un soutien financier total de 104 milliards d'euros pour aider les grands clients corporatifs à réduire leurs émissions de carbone. Elle vise à augmenter ce soutien à 200 milliards d'euros d'ici 2025, ce qui représente presque un doublement des efforts actuels.

Ce tableau met en lumière l'engagement de l'entreprise à accroître son soutien financier pour la transition écologique de ses clients, soulignant une stratégie ambitieuse pour les deux prochaines années.",Document3
/content/Document3/18.jpg,"L'image présente les trois composantes clés de tout événement de risque, structurées en trois sections principales :

1. **Description de l'événement de risque** :
   - Cette section décrit le scénario le plus sévère mais plausible correspondant à la matérialisation d'une menace. L'image mentionne spécifiquement le lien avec la taxonomie de type de risque du référentiel de risque de BNP Paribas.

2. **Identification des facteurs de risque** :
   - Causes ou facteurs favorisant le déclenchement ou l'aggravation de la matérialisation d'un événement de risque différentiel basé sur la taxonomie de facteur de risque de référence de BNP Paribas.
   - Cela comprend plusieurs étapes :
     1. L'événement de risque doit d'abord être défini comme un scénario, par exemple, une inondation sévère en Europe qui augmente le coût du risque en raison des dommages et des prix d'assurance plus élevés, causant un choc pour les actifs risqués.
     2. Le type de risque doit être identifié et associé à l'un des types de la taxonomie de type de risque de BNP Paribas (par exemple, risque physique de changement climatique).
     3. Les facteurs de risque qui favorisent le déclenchement ou l'aggravation de l'événement de risque doivent être identifiés (dans l'exemple de l'inondation, des précipitations accrues).

3. **Évaluation de la matérialité de l'événement de risque** :
   - Cette section évalue la matérialité d'un événement de risque donné en utilisant une méthodologie de score de sévérité et de fréquence. Plusieurs échelles de sévérité sont disponibles.
   - La matérialité de l'événement de risque doit être évaluée en utilisant un modèle impliquant plusieurs dimensions de sévérité et de fréquence, dans le cadre de la taxonomie de facteur de risque de BNP Paribas. La matérialité des facteurs de risque sous-jacents à l'événement de risque est déduite de la matérialité de l'événement de risque.

Ces trois composantes sont interconnectées pour fournir une évaluation complète de tout événement de risque, en identifiant les causes, en décrivant les scénarios les plus sévères et en évaluant la matérialité de ces événements.",Document3
/content/Document3/01.jpg,"L'image est un extrait d'un document stratégique de BNP Paribas concernant un modèle d'affaires résilient face au changement climatique. Voici une description détaillée de son contenu :

**Titre :**
- **Stratégie : un modèle d'affaires résilient face au changement climatique**

**Chapitre I :**
1. **BNP Paribas intègre le climat et la transition vers la neutralité carbone au cœur de sa stratégie :**
   1.1. **Sur la bonne voie pour la durabilité dans le Plan Stratégique 2025 :**
   - BNP Paribas est en bonne voie pour atteindre ses objectifs de durabilité définis dans son Plan Stratégique 2025.
   1.2. **Engagements forts de BNP Paribas pour combattre le changement climatique :**
   - La banque s'engage activement dans la lutte contre le changement climatique.
   1.3. **Engagement envers une économie nette zéro carbone d'ici 2050 :**
   - BNP Paribas s'est engagée à atteindre une économie à zéro émission nette de carbone d'ici 2050.
   1.4. **Surveillance des activités de financement et d'investissement :**
   - La banque surveille ses activités de financement et d'investissement pour s'assurer qu'elles sont en ligne avec ses objectifs climatiques.
   1.5. **Réduction des émissions opérationnelles propres :**
   - BNP Paribas travaille à réduire ses propres émissions opérationnelles.

2. **BNP Paribas identifie les risques et opportunités principaux liés au climat :**
   2.1. **Le changement climatique et ses conséquences identifiés comme facteurs de risque pour BNP Paribas :**
   - Le changement climatique et ses impacts sont reconnus comme des facteurs de risque pour la banque.
   2.2. **La transition énergétique représente également des opportunités pour BNP Paribas :**
   - La transition vers des sources d'énergie plus durables est vue comme une opportunité pour la banque.

3. **Le modèle d'affaires de BNP Paribas est résilient face à divers scénarios climatiques :**
   - BNP Paribas s'efforce de rendre son modèle d'affaires capable de résister à divers scénarios climatiques, assurant ainsi sa pérennité face au changement climatique.

Le document met en évidence comment BNP Paribas intègre des pratiques durables et des mesures climatiques à tous les niveaux de ses opérations, tout en reconnaissant les risques et opportunités liés au changement climatique.",Document3
